0,0,165,1
1,0,116,20
2,0,60,5
3,0,90,19
4,0,45,18
5,0,19,8
6,0,31,1
7,0,125,20
8,1,98,11
9,2,51,1
10,2,66,11
11,2,177,5
12,2,87,13
13,2,15,12
14,2,56,19
15,3,6,19
16,3,62,6
17,3,100,11
18,3,43,12
19,3,187,20
20,3,117,16
21,4,86,17
22,4,70,9
23,4,183,8
24,4,33,9
25,5,183,18
26,5,137,14
27,5,57,9
28,5,112,5
29,5,83,11
30,5,27,6
31,6,44,10
32,6,105,11
33,6,43,18
34,6,163,13
35,6,84,1
36,6,79,13
37,6,105,16
38,6,170,5
39,7,9,11
40,7,136,20
41,7,52,6
42,7,70,18
43,7,70,17
44,7,74,11
45,8,157,15
46,8,37,9
47,8,163,7
48,8,121,4
49,8,193,19
50,8,196,11
51,8,79,4
52,8,43,7
53,9,45,2
54,9,170,5
55,9,3,11
56,9,55,13
57,9,57,4
58,9,72,2
59,10,8,4
60,10,53,17
61,10,184,19
62,10,38,18
63,10,27,5
64,10,74,2
65,10,103,10
66,10,125,13
67,11,56,7
68,11,79,8
69,11,70,19
70,12,153,20
71,12,187,20
72,12,67,1
73,13,146,13
74,13,77,7
75,13,97,20
76,13,129,5
77,13,86,17
78,14,3,8
79,14,176,9
80,14,48,3
81,14,79,11
82,14,85,9
83,14,174,2
84,15,73,13
85,15,180,5
86,15,179,8
87,15,18,11
88,16,37,2
89,16,25,12
90,16,193,11
91,17,62,18
92,17,122,17
93,17,32,17
94,17,111,18
95,17,150,6
96,17,93,10
97,17,136,6
98,17,27,20
99,18,193,15
100,18,170,13
101,18,95,7
102,18,105,2
103,18,155,8
104,19,43,5
105,19,157,13
106,19,194,4
107,20,187,16
108,20,47,18
109,20,1,19
110,20,121,6
111,20,174,3
112,20,168,18
113,20,11,11
114,21,160,17
115,21,24,8
116,21,59,8
117,22,69,15
118,22,164,11
119,22,186,5
120,22,100,20
121,22,54,18
122,22,50,9
123,22,174,10
124,23,125,1
125,23,185,17
126,23,22,7
127,23,110,7
128,23,138,15
129,23,91,13
130,23,107,17
131,24,147,5
132,24,100,10
133,24,10,2
134,24,120,15
135,24,48,13
136,24,82,4
137,24,121,9
138,24,172,9
139,25,120,7
140,25,165,15
141,25,58,9
142,26,57,14
143,26,67,10
144,26,128,3
145,26,102,19
146,27,100,17
147,27,94,11
148,27,160,12
149,27,166,12
150,27,174,9
151,27,57,8
152,28,35,4
153,28,6,12
154,29,95,3
155,29,66,5
