0,28,1670,57
1,1670,582,17
2,582,1113,94
3,1113,1187,73
4,1187,891,41
5,891,667,3
6,667,138,62
7,138,1815,80
8,1815,1545,69
9,1545,630,100
10,630,141,34
11,141,586,96
12,586,1212,40
13,1212,1861,74
14,1861,685,68
15,685,1968,9
16,1968,1470,90
17,1470,1945,43
18,1945,649,95
19,649,979,90
20,979,942,17
21,942,547,32
22,547,671,48
23,671,1842,16
24,1842,1702,62
25,1702,1241,26
26,1241,441,28
27,441,194,13
28,194,1794,83
29,1794,475,12
30,475,404,63
31,404,1681,58
32,1681,155,52
33,155,180,50
34,180,975,14
35,975,978,45
36,978,575,92
37,575,867,80
38,867,22,9
39,22,752,38
40,752,1523,46
41,1523,1046,11
42,1046,768,38
43,768,1636,78
44,1636,745,14
45,745,1704,56
46,1704,512,27
47,512,389,63
48,389,398,51
49,398,1022,6
50,1022,273,89
51,273,802,39
52,802,338,72
53,338,1163,82
54,1163,1621,79
55,1621,1431,80
56,1431,1457,27
57,1457,1222,74
58,1222,1811,98
59,1811,116,44
60,116,410,11
61,410,1100,48
62,1100,1809,64
63,1809,1824,73
64,1824,1683,65
65,1683,1974,51
66,1974,906,70
67,906,701,13
68,701,1167,60
69,1167,428,53
70,428,536,37
71,536,985,91
72,985,564,72
73,564,1738,53
74,1738,1057,70
75,1057,1802,91
76,1802,1952,55
77,1952,455,48
78,455,1277,40
79,1277,656,47
80,656,325,65
81,325,1858,1
82,1858,1438,25
83,1438,1134,90
84,1134,1268,75
85,1268,758,31
86,758,1226,57
87,1226,145,41
88,145,1400,97
89,1400,1302,62
90,1302,769,4
91,769,911,80
92,911,526,84
93,526,1288,7
94,1288,530,28
95,530,1584,25
96,1584,251,82
97,251,42,4
98,42,1643,25
99,1643,1397,100
100,1397,1685,100
101,1685,359,94
102,359,169,2
103,169,1283,63
104,1283,850,88
105,850,513,81
106,513,1753,83
107,1753,1961,88
108,1961,1329,86
109,1329,237,17
110,237,29,21
111,29,1907,11
112,1907,1367,35
113,1367,106,55
114,106,1557,27
115,1557,1004,98
116,1004,1601,56
117,1601,1524,62
118,1524,1116,72
119,1116,1081,29
120,1081,1401,79
121,1401,1949,47
122,1949,1616,77
123,1616,1855,83
124,1855,1446,17
125,1446,1043,81
126,1043,854,2
127,854,1859,77
128,1859,188,42
129,188,284,68
130,284,114,14
131,114,1232,38
132,1232,1405,55
133,1405,41,29
134,41,427,79
135,427,1697,82
136,1697,1556,25
137,1556,704,30
138,704,342,99
139,342,776,74
140,776,1629,50
141,1629,1532,77
142,1532,931,58
143,931,1442,95
144,1442,572,37
145,572,1754,96
146,1754,246,7
147,246,493,93
148,493,601,51
149,601,1675,92
150,1675,1172,43
151,1172,538,73
152,538,302,4
153,302,994,100
154,994,1179,55
155,1179,1984,53
156,1984,1787,82
157,1787,112,16
158,112,5,35
159,5,777,98
160,777,96,55
161,96,992,21
162,992,85,19
163,85,1525,48
164,1525,1576,46
165,1576,690,73
166,690,240,54
167,240,851,80
168,851,1607,70
169,1607,444,100
170,444,644,88
171,644,1376,10
172,1376,403,31
173,403,1411,19
174,1411,1215,19
175,1215,1972,79
176,1972,35,23
177,35,1481,81
178,1481,1094,55
179,1094,1452,83
180,1452,1280,22
181,1280,433,79
182,433,1533,84
183,1533,465,74
184,465,743,79
185,743,1788,77
186,1788,1498,56
187,1498,638,29
188,638,160,54
189,160,779,3
190,779,181,46
191,181,1929,48
192,1929,1682,54
193,1682,1035,45
194,1035,1370,31
195,1370,1321,1
196,1321,1610,30
197,1610,823,15
198,823,458,27
199,458,1292,56
200,1292,899,95
201,899,654,100
202,654,1304,66
203,1304,1549,47
204,1549,1707,86
205,1707,605,21
206,605,1865,59
207,1865,252,50
208,252,1645,28
209,1645,888,29
210,888,322,56
211,322,736,91
212,736,959,98
213,959,842,85
214,842,524,77
215,524,1626,93
216,1626,1188,6
217,1188,452,82
218,452,1219,50
219,1219,378,14
220,378,1830,13
221,1830,176,51
222,176,1782,92
223,1782,309,23
224,309,1593,60
225,1593,81,58
226,81,800,23
227,800,1671,50
228,1671,412,5
229,412,495,72
230,495,925,62
231,925,478,93
232,478,1270,59
233,1270,997,59
234,997,1341,61
235,1341,1245,23
236,1245,1098,89
237,1098,815,10
238,815,1721,16
239,1721,93,58
240,93,18,88
