0,0,270,40
1,0,98,51
2,0,375,62
3,0,358,14
4,0,352,29
5,0,368,84
6,0,329,87
7,0,446,6
8,0,246,50
9,0,171,84
10,0,482,92
11,0,62,81
12,0,104,98
13,0,77,58
14,0,404,7
15,1,33,9
16,1,245,98
17,1,299,45
18,1,182,90
19,1,344,92
20,1,429,97
21,1,451,78
22,1,476,95
23,1,450,68
24,1,21,72
25,1,436,14
26,1,222,9
27,1,221,12
28,1,165,37
29,1,470,97
30,2,357,37
31,2,470,94
32,2,266,10
33,2,10,13
34,2,411,49
35,2,144,93
36,2,434,14
37,2,430,15
38,2,275,34
39,2,229,46
40,2,425,1
41,2,174,41
42,2,119,19
43,2,25,88
44,2,67,55
45,3,289,87
46,3,453,6
47,3,386,52
48,3,352,15
49,3,211,44
50,3,479,46
51,3,378,32
52,3,183,93
53,3,275,73
54,3,110,64
55,3,128,95
56,3,368,74
57,3,158,53
58,3,211,65
59,3,374,74
60,4,176,88
61,4,223,87
62,4,17,23
63,4,364,31
64,4,311,41
65,4,63,20
66,4,107,20
67,4,154,15
68,4,15,86
69,4,100,94
70,4,33,78
71,4,0,16
72,4,318,73
73,4,402,20
74,4,197,46
75,5,131,86
76,5,142,14
77,5,357,62
78,5,97,64
79,5,290,76
80,5,123,26
81,5,468,55
82,5,282,94
83,5,440,96
84,5,497,61
85,5,474,82
86,5,239,32
87,5,62,28
88,5,32,43
89,5,193,75
90,6,279,47
91,6,462,99
92,6,468,85
93,6,413,33
94,6,91,18
95,6,196,86
96,6,457,87
97,6,267,11
98,6,226,77
99,6,143,14
100,6,312,61
101,6,91,80
102,6,464,22
103,6,357,4
104,6,417,81
105,7,248,4
106,7,482,75
107,7,422,34
108,7,57,42
109,7,469,20
110,7,344,95
111,7,153,14
112,7,431,47
113,7,475,86
114,7,341,25
115,7,282,44
116,7,75,100
117,7,494,93
118,7,408,5
119,7,457,55
120,8,342,1
121,8,151,73
122,8,366,62
123,8,138,38
124,8,308,30
125,8,147,6
126,8,259,71
127,8,370,90
128,8,372,73
129,8,202,59
130,8,80,96
131,8,11,37
132,8,53,10
133,8,466,49
134,8,308,17
135,9,317,26
136,9,107,1
137,9,40,77
138,9,80,77
139,9,45,2
140,9,67,13
141,9,35,9
142,9,134,8
143,9,20,60
144,9,372,50
145,9,473,50
146,9,110,65
147,9,300,85
148,9,218,2
149,9,86,85
150,10,97,78
151,10,94,29
152,10,465,71
153,10,245,92
154,10,398,95
155,10,92,27
156,10,114,16
157,10,425,38
158,10,247,23
159,10,493,3
160,10,86,19
161,10,476,25
162,10,191,100
163,10,224,66
164,10,180,12
165,12,72,83
166,12,409,74
167,12,91,72
168,12,417,56
169,12,203,39
170,12,211,35
171,12,267,9
172,12,215,22
173,12,1,9
174,12,332,76
175,12,128,7
176,12,296,59
177,12,179,29
178,12,274,53
179,12,391,98
180,13,279,69
181,13,151,41
182,13,230,11
183,13,461,42
184,13,443,55
185,13,440,24
186,13,486,1
187,13,376,55
188,13,7,88
189,13,497,38
190,13,228,83
191,13,260,16
192,13,44,61
193,13,393,84
194,13,359,33
195,14,273,41
196,14,372,42
197,14,344,58
198,14,306,13
199,14,41,11
200,14,188,15
201,14,202,44
202,14,344,48
203,14,202,69
204,14,277,36
205,14,309,31
206,14,209,5
207,14,423,95
208,14,276,8
209,14,407,95
210,15,158,24
211,15,430,9
212,15,108,73
213,15,57,76
214,15,43,90
215,15,77,61
216,15,401,49
217,15,483,33
218,15,98,47
219,15,389,46
220,15,13,59
221,15,57,74
222,15,93,100
223,15,463,83
224,15,275,28
225,16,15,84
226,16,439,53
227,16,476,1
228,16,241,76
229,16,216,86
230,16,310,23
231,16,115,45
232,16,350,89
233,16,491,10
234,16,81,50
235,16,316,23
236,16,321,12
237,16,318,46
238,16,494,4
239,16,193,24
240,17,131,50
241,17,229,35
242,17,57,60
243,17,179,24
244,17,393,90
245,17,152,57
246,17,366,84
247,17,323,17
248,17,420,32
249,17,260,58
250,17,191,13
251,17,310,67
252,17,302,19
253,17,268,18
254,17,365,82
255,18,188,6
256,18,60,59
257,18,183,71
258,18,406,91
259,18,449,29
260,18,173,86
261,18,7,41
262,18,14,100
263,18,425,62
264,18,470,97
265,18,382,4
266,18,483,19
267,18,246,12
268,18,278,19
269,18,326,88
270,19,487,62
271,19,452,76
272,19,12,55
273,19,287,20
274,19,365,77
275,19,75,18
276,19,24,87
277,19,268,84
278,19,250,75
279,19,105,73
280,19,238,53
281,19,327,92
282,19,24,29
283,19,430,12
284,19,320,36
285,20,253,12
286,20,289,61
287,20,440,36
288,20,92,58
289,20,100,62
290,20,66,73
291,20,411,56
292,20,368,45
293,20,447,35
294,20,80,7
295,20,211,45
296,20,315,23
297,20,298,73
298,20,148,75
299,20,391,27
300,21,191,1
301,21,493,79
302,21,102,99
303,21,390,61
304,21,423,36
305,21,231,97
306,21,340,88
307,21,399,44
308,21,118,16
309,21,376,66
310,21,460,17
311,21,498,32
312,21,442,15
313,21,252,17
314,21,2,26
315,22,7,49
316,22,48,43
317,22,394,90
318,22,277,29
319,22,360,31
320,22,114,57
321,22,6,77
322,22,60,91
323,22,317,37
324,22,7,31
325,22,471,61
326,22,500,49
327,22,189,25
328,22,448,88
329,22,295,54
330,23,418,74
331,23,241,41
332,23,29,73
333,23,230,71
334,23,159,30
335,23,455,9
336,23,449,62
337,23,326,47
338,23,123,96
339,23,117,34
340,23,274,70
341,23,196,47
342,23,378,26
343,23,196,48
344,23,132,62
345,24,173,45
346,24,468,9
347,24,187,98
348,24,241,20
349,24,119,9
350,24,266,55
351,24,105,17
352,24,147,1
353,24,266,55
354,24,254,64
355,24,250,40
356,24,456,57
357,24,365,9
358,24,450,51
359,24,403,9
360,25,224,26
361,25,117,18
362,25,33,4
363,25,142,88
364,25,216,6
365,25,228,47
366,25,490,61
367,25,464,36
368,25,299,45
369,25,292,80
370,25,56,82
371,25,199,31
372,25,472,25
373,25,107,39
374,25,85,17
375,26,173,76
376,26,310,7
377,26,218,10
378,26,208,94
379,26,142,59
380,26,453,86
381,26,342,39
382,26,52,37
383,26,41,30
384,26,6,9
385,26,460,65
386,26,184,94
387,26,211,55
388,26,288,67
389,26,93,93
390,27,11,58
391,27,329,92
392,27,229,93
393,27,100,29
394,27,98,95
395,27,347,82
396,27,374,53
397,27,272,82
398,27,263,70
399,27,203,88
400,27,279,57
401,27,366,68
402,27,147,3
403,27,393,76
404,27,37,18
405,28,236,56
406,28,199,54
407,28,456,31
408,28,214,71
409,28,473,96
410,28,202,55
411,28,121,26
412,28,437,3
413,28,247,76
414,28,212,1
415,28,276,27
416,28,124,56
417,28,128,14
418,28,105,45
419,28,290,15
420,29,418,88
421,29,427,56
422,29,322,59
423,29,493,54
424,29,490,86
425,29,341,51
426,29,393,74
427,29,174,86
428,29,391,12
429,29,23,44
430,29,176,29
431,29,178,87
432,29,64,7
433,29,492,62
434,29,208,35
435,30,203,27
436,30,392,58
437,30,217,14
438,30,288,14
439,30,325,94
440,30,16,34
441,30,202,20
442,30,480,8
443,30,298,92
444,30,467,96
445,30,469,36
446,30,378,10
447,30,269,90
448,30,412,39
449,30,5,16
450,31,374,65
451,31,51,4
452,31,24,7
453,31,93,54
454,31,236,92
455,31,4,17
456,31,429,13
457,31,237,2
458,31,75,77
459,31,122,73
460,31,28,86
461,31,102,25
462,31,233,62
463,31,230,5
464,31,175,12
465,32,220,35
466,32,165,48
467,32,286,8
468,32,497,69
469,32,359,53
470,32,180,52
471,32,286,95
472,32,190,14
473,32,186,66
474,32,212,85
475,32,372,35
476,32,180,7
477,32,313,2
478,32,427,1
479,32,60,30
480,33,87,22
481,33,476,31
482,33,489,60
483,33,126,57
484,33,142,22
485,33,419,40
486,33,401,34
487,33,185,75
488,33,181,37
489,33,136,43
490,33,129,58
491,33,498,59
492,33,23,3
493,33,338,10
494,33,251,51
495,34,56,92
496,34,231,25
497,34,360,66
498,34,481,7
499,34,264,2
500,34,468,53
501,34,495,66
502,34,233,40
503,34,182,39
504,34,45,37
505,34,422,76
506,34,207,62
507,34,379,24
508,34,277,93
509,34,238,39
510,35,133,38
511,35,67,33
512,35,38,91
513,35,424,47
514,35,168,51
515,35,337,80
516,35,52,14
517,35,294,21
518,35,57,20
519,35,124,1
520,35,207,86
521,35,358,2
522,35,435,1
523,35,408,85
524,35,116,78
525,36,173,86
526,36,481,94
527,36,150,2
528,36,77,19
529,36,372,70
530,36,141,98
531,36,164,58
532,36,0,57
533,36,282,95
534,36,222,69
535,36,80,34
536,36,352,35
537,36,272,94
538,36,127,31
539,36,196,4
540,37,122,57
541,37,291,66
542,37,26,74
543,37,301,96
544,37,20,31
545,37,432,76
546,37,171,29
547,37,56,91
548,37,297,68
549,37,315,30
550,37,391,33
551,37,368,72
552,37,396,19
553,37,325,45
554,37,456,37
555,38,303,22
556,38,368,54
557,38,357,84
558,38,345,48
559,38,460,64
560,38,485,20
561,38,164,100
562,38,47,1
563,38,404,62
564,38,342,83
565,38,86,42
566,38,240,90
567,38,470,52
568,38,69,97
569,38,330,61
570,39,97,67
571,39,313,93
572,39,310,45
573,39,220,64
574,39,330,22
575,39,224,57
576,39,426,11
577,39,354,30
578,39,214,55
579,39,310,19
580,39,321,28
581,39,444,24
582,39,497,55
583,39,364,56
584,39,253,63
585,40,24,1
586,40,54,19
587,40,430,48
588,40,458,2
589,40,336,48
590,40,231,8
591,40,481,26
592,40,193,59
593,40,8,16
594,40,296,42
595,40,284,90
596,40,6,86
597,40,295,55
